"huc8","year","month","year_wtr","Power_diverted","consumtive_diverted","Forest_pct","prcp_sum","et_mean","swe_mean","inflow_wtr_mm","sum_cap_af","tmean","elevation","mng_medhigh_10yr_pct","BurnSev34_10yr_pct","pop_den","weighted_median_income","project","P_ET"
18010207,2012,9,2012,0,2391.9,31.799840247459,0,56.132464401667,0,0,57110,19.8891969610121,1231.96017835,0.799534477806398,0.430968643678593,7.04804277420044,39728.5566981144,0,-56.132464401667
18010207,2012,10,2013,0,2708,31.799840247459,33.9457750072243,37.5769925541407,0,0,57110,12.5210011821236,1231.96017835,0.799534477806398,0.430968643678593,7.04804277420044,39728.5566981144,0,-3.6312175469164
18010207,2012,11,2013,0,4932.9,31.799840247459,139.546610881488,17.0663098354609,0.00418170404784245,0,57110,6.39010617417961,1231.96017835,0.799534477806398,0.430968643678593,7.04804277420044,39728.5566981144,0,122.480301046027
18010207,2012,12,2013,0,11837.4,31.799840247459,200.362769372992,7.73343100619282,1.36864402876613,0,57110,1.01738878676134,1231.96017835,0.799534477806398,0.430968643678593,7.04804277420044,39728.5566981144,0,192.629338366799
18010207,2013,1,2013,0,4726.7,31.8918994864836,46.6675871648616,12.6164536794258,4.73594578366505,0,57110,0.525714071332591,1231.96017835,0.799534477806398,0.430968643678593,7.2049765586853,39752.0818410859,0,34.0511334854358
18010207,2013,2,2013,0,3408.4,31.8918994864836,21.0091275735113,16.6214727481194,0.264316611279634,0,57110,3.53513476438306,1231.96017835,0.799534477806398,0.430968643678593,7.2049765586853,39752.0818410859,0,4.3876548253919
18010207,2013,3,2013,0,4763.5,31.8918994864836,57.2051377905281,34.733702767419,0.0141027203555544,0,57110,7.26801229538955,1231.96017835,0.799534477806398,0.430968643678593,7.2049765586853,39752.0818410859,0,22.4714350231091
18010207,2013,4,2013,0,5373.8,31.8918994864836,18.1065138372084,56.8903698471285,0.001547366008739,0,57110,9.77472623328224,1231.96017835,0.799534477806398,0.430968643678593,7.2049765586853,39752.0818410859,0,-38.7838560099201
18010207,2013,5,2013,0,6351.1,31.8918994864836,35.9774742466745,90.3640612418047,0,0,57110,13.7467530467154,1231.96017835,0.799534477806398,0.430968643678593,7.2049765586853,39752.0818410859,0,-54.3865869951302
18010207,2013,6,2013,0,4734.7,31.8918994864836,12.1827842864336,85.9547906525982,0,0,57110,18.4073659054343,1231.96017835,0.799534477806398,0.430968643678593,7.2049765586853,39752.0818410859,0,-73.7720063661646
18010207,2013,7,2013,0,3812.7,31.8918994864836,3.15441041583587,88.7945716409136,0,0,57110,23.7980374286898,1231.96017835,0.799534477806398,0.430968643678593,7.2049765586853,39752.0818410859,0,-85.6401612250777
18010207,2013,8,2013,0,3231.9,31.8918994864836,13.5585613447442,69.6212983891748,0,0,57110,20.8534124555607,1231.96017835,0.799534477806398,0.430968643678593,7.2049765586853,39752.0818410859,0,-56.0627370444306
18010207,2013,9,2013,0,3682.9,31.8918994864836,47.0512360615869,50.743083641844,0,0,57110,16.5985874056965,1231.96017835,0.799534477806398,0.430968643678593,7.2049765586853,39752.0818410859,0,-3.6918475802571
18010207,2013,10,2014,0,3390.6,31.8918994864836,9.18802587613699,36.3786976537219,0,0,57110,10.2786737579202,1231.96017835,0.799534477806398,0.430968643678593,7.2049765586853,39752.0818410859,0,-27.1906717775849
18010207,2013,11,2014,0,2234.9,31.8918994864836,16.0792073234016,19.0027615109289,0.0224488643880225,0,57110,6.70639848449091,1231.96017835,0.799534477806398,0.430968643678593,7.2049765586853,39752.0818410859,0,-2.9235541875273
18010207,2013,12,2014,0,2030.6,31.8918994864836,9.51861503271561,13.3030858680493,2.78875698973546,0,57110,0.523070238992458,1231.96017835,0.799534477806398,0.430968643678593,7.2049765586853,39752.0818410859,0,-3.78447083533369
18010207,2014,1,2014,0,2290.4,31.7976585347784,15.7740074805504,15.7215811054303,0.0270545519277576,0,57110,4.02138148138842,1231.96017835,0.799534477806398,0.430968643678593,7.17839908599854,39353.3239219985,0,0.0524263751201008
18010207,2014,2,2014,0,4197.8,31.7976585347784,109.232130352227,21.225216677032,7.27953359211414e-05,0,57110,5.11930407288133,1231.96017835,0.799534477806398,0.430968643678593,7.17839908599854,39353.3239219985,0,88.006913675195
18010207,2014,3,2014,0,5224.2,31.7976585347784,95.0183554948397,41.7801807176535,9.79543563435939e-05,0,57110,7.47497144346144,1231.96017835,0.799534477806398,0.430968643678593,7.17839908599854,39353.3239219985,0,53.2381747771862
18010207,2014,4,2014,0,4527.5,31.7976585347784,24.9712228285401,73.0712823245435,0.000237885969138591,0,57110,10.3642051348651,1231.96017835,0.799534477806398,0.430968643678593,7.17839908599854,39353.3239219985,0,-48.1000594960034
18010207,2014,5,2014,0,4925.3,31.7976585347784,20.2948727863146,82.8633313915539,0,0,57110,14.3406947092112,1231.96017835,0.899697752169893,0.430968643678593,7.17839908599854,39353.3239219985,0,-62.5684586052393
18010207,2014,6,2014,0,5061.2,31.7976585347784,3.03478265204268,84.5951527934711,0,0,57110,17.8736501985679,1231.96017835,0.899697752169893,0.430968643678593,7.17839908599854,39353.3239219985,0,-81.5603701414284
18010207,2014,7,2014,0,4078.6,31.7976585347784,5.53744099695802,90.5725089971147,0,0,57110,24.4286134851573,1231.96017835,0.899697752169893,0.430968643678593,7.17839908599854,39353.3239219985,0,-85.0350680001567
